iter	Passed	Remaining
2973	112982	1026719
2974	113042	1026882
2975	113108	1027100
2976	113165	1027229
2977	113226	1027403
2978	113287	1027574
2979	113349	1027755
2980	113410	1027920
2981	113469	1028074
2982	113524	1028185
2983	113580	1028310
2984	113640	1028470
2985	113700	1028635
2986	113747	1028677
2987	113792	1028702
2988	113843	1028779
2989	113906	1028971
2990	113965	1029119
2991	114029	1029313
2992	114086	1029442
2993	114138	1029537
2994	114191	1029632
2995	114256	1029831
2996	114317	1030001
2997	114384	1030225
2998	114451	1030447
2999	114500	1030508
3000	114551	1030585
3001	114610	1030727
3002	114673	1030919
3003	114732	1031062
3004	114803	1031319
3005	114857	1031428
3006	114919	1031602
3007	114976	1031732
3008	115040	1031924
3009	115116	1032223
3010	115164	1032269
3011	115217	1032363
3012	115290	1032636
3013	115361	1032898
3014	115420	1033044
3015	115475	1033157
3016	115545	1033395
3017	115603	1033535
3018	115652	1033590
3019	115702	1033659
3020	115777	1033953
3021	115840	1034128
3022	115904	1034319
3023	115961	1034449
3024	116022	1034616
3025	116085	1034796
3026	116155	1035035
3027	116211	1035153
3028	116268	1035281
3029	116337	1035517
3030	116399	1035688
3031	116447	1035739
3032	116515	1035960
3033	116583	1036187
3034	116652	1036415
3035	116713	1036579
3036	116775	1036751
3037	116817	1036745
3038	116850	1036662
3039	116910	1036807
3040	116981	1037064
3041	117055	1037335
3042	117111	1037453
3043	117156	1037472
3044	117202	1037502
3045	117248	1037533
3046	117288	1037502
3047	117330	1037496
3048	117366	1037440
3049	117403	1037381
3050	117441	1037346
3051	117488	1037379
3052	117534	1037410
3053	117584	1037468
3054	117628	1037483
3055	117675	1037516
3056	117721	1037545
3057	117773	1037622
3058	117817	1037630
3059	117852	1037563
3060	117881	1037444
3061	117916	1037372
3062	117957	1037354
3063	117987	1037244
3064	118014	1037106
3065	118048	1037025
3066	118081	1036936
3067	118112	1036835
3068	118145	1036746
3069	118177	1036653
3070	118209	1036555
3071	118241	1036462
3072	118273	1036366
3073	118304	1036264
3074	118333	1036143
3075	118365	1036042
3076	118396	1035938
3077	118426	1035829
3078	118456	1035712
3079	118484	1035586
3080	118515	1035484
3081	118548	1035395
3082	118578	1035285
3083	118609	1035177
3084	118642	1035090
3085	118674	1034995
3086	118706	1034903
3087	118736	1034787
3088	118766	1034675
3089	118797	1034579
3090	118829	1034482
3091	118859	1034372
3092	118890	1034266
3093	118920	1034152
3094	118948	1034027
3095	118975	1033886
3096	119004	1033766
3097	119034	1033658
3098	119062	1033530
3099	119094	1033432
3100	119124	1033322
3101	119156	1033227
3102	119187	1033125
3103	119218	1033025
3104	119247	1032899
3105	119275	1032770
3106	119303	1032646
3107	119333	1032531
3108	119365	1032443
3109	119397	1032350
3110	119430	1032258
3111	119438	1031963
3112	119465	1031820
3113	119496	1031720
3114	119526	1031610
3115	119554	1031482
3116	119583	1031363
3117	119611	1031235
3118	119642	1031137
3119	119672	1031025
3120	119703	1030925
3121	119731	1030795
3122	119761	1030684
3123	119789	1030555
3124	119819	1030446
3125	119850	1030350
3126	119882	1030254
3127	119916	1030175
3128	119945	1030061
3129	119979	1029981
3130	120017	1029946
3131	120057	1029921
3132	120093	1029860
3133	120127	1029784
3134	120161	1029711
3135	120191	1029599
3136	120222	1029497
3137	120253	1029395
3138	120280	1029265
3139	120308	1029137
3140	120338	1029029
3141	120368	1028912
3142	120397	1028799
3143	120430	1028713
3144	120459	1028597
3145	120487	1028470
3146	120516	1028355
3147	120546	1028241
3148	120574	1028119
3149	120603	1028003
3150	120635	1027905
3151	120665	1027804
3152	120696	1027699
3153	120725	1027581
3154	120756	1027486
3155	120788	1027394
3156	120817	1027274
3157	120846	1027154
3158	120878	1027063
3159	120910	1026970
3160	120942	1026884
3161	120972	1026770
3162	121002	1026664
3163	121034	1026575
3164	121062	1026452
3165	121092	1026343
3166	121121	1026220
3167	121154	1026145
3168	121188	1026064
3169	121216	1025945
3170	121249	1025857
3171	121279	1025755
3172	121311	1025662
3173	121342	1025561
3174	121370	1025439
3175	121400	1025329
3176	121428	1025207
3177	121457	1025091
3178	121486	1024976
3179	121516	1024865
3180	121544	1024740
3181	121571	1024612
3182	121600	1024496
3183	121631	1024396
3184	121663	1024303
3185	121694	1024207
3186	121723	1024084
3187	121752	1023969
3188	121782	1023862
3189	121806	1023712
3190	121835	1023594
3191	121861	1023451
3192	121889	1023325
3193	121916	1023200
3194	121945	1023082
3195	121971	1022938
3196	121996	1022797
3197	122024	1022674
3198	122051	1022538
3199	122077	1022399
3200	122104	1022267
3201	122134	1022162
3202	122163	1022043
3203	122187	1021891
3204	122217	1021782
3205	122247	1021679
3206	122275	1021551
3207	122304	1021440
3208	122336	1021351
3209	122362	1021209
3210	122393	1021117
3211	122423	1021005
3212	122451	1020884
3213	122479	1020767
3214	122510	1020663
3215	122538	1020547
3216	122552	1020305
3217	122577	1020161
3218	122604	1020027
3219	122630	1019887
3220	122659	1019774
3221	122686	1019647
3222	122712	1019505
3223	122739	1019373
3224	122768	1019262
3225	122798	1019160
3226	122822	1019008
3227	122850	1018884
3228	122874	1018726
3229	122906	1018637
3230	122935	1018529
3231	122962	1018400
3232	122993	1018300
3233	123022	1018191
3234	123050	1018069
3235	123078	1017949
3236	123110	1017854
3237	123136	1017720
3238	123164	1017600
3239	123190	1017462
3240	123215	1017317
3241	123239	1017161
3242	123263	1017005
3243	123292	1016899
3244	123324	1016810
3245	123401	1017092
3246	123426	1016945
3247	123434	1016664
3248	123464	1016559
3249	123490	1016421
3250	123519	1016306
3251	123544	1016166
3252	123575	1016069
3253	123604	1015953
3254	123633	1015847
3255	123663	1015738
3256	123693	1015635
3257	123725	1015552
3258	123754	1015438
3259	123783	1015328
3260	123813	1015222
3261	123842	1015113
3262	123867	1014968
3263	123892	1014826
3264	123921	1014710
3265	123947	1014577
3266	123977	1014473
3267	124004	1014349
3268	124035	1014254
3269	124065	1014147
3270	124095	1014045
3271	124124	1013936
3272	124152	1013814
3273	124181	1013704
3274	124207	1013571
3275	124240	1013491
3276	124269	1013380
3277	124297	1013262
3278	124325	1013143
3279	124351	1013013
3280	124385	1012937
3281	124410	1012794
3282	124439	1012688
3283	124471	1012601
3284	124500	1012490
3285	124527	1012366
3286	124558	1012270
3287	124588	1012169
3288	124615	1012039
3289	124643	1011922
3290	124674	1011831
3291	124705	1011732
3292	124733	1011616
3293	124759	1011481
3294	124787	1011363
3295	124816	1011252
3296	124847	1011163
3297	124873	1011029
3298	124904	1010937
3299	124933	1010828
3300	124960	1010701
3301	124989	1010592
3302	125020	1010498
3303	125045	1010355
3304	125074	1010245
3305	125105	1010149
3306	125135	1010050
3307	125162	1009927
3308	125189	1009804
3309	125216	1009675
3310	125245	1009570
3311	125277	1009481
3312	125305	1009364
3313	125335	1009263
3314	125361	1009131
3315	125388	1009008
3316	125412	1008856
3317	125443	1008767
3318	125479	1008716
3319	125489	1008448
3320	125514	1008313
3321	125547	1008233
3322	125579	1008147
3323	125612	1008071
3324	125644	1007994
3325	125674	1007890
3326	125705	1007797
3327	125733	1007677
3328	125763	1007579
3329	125790	1007460
3330	125820	1007357
3331	125849	1007247
3332	125878	1007141
3333	125909	1007048
3334	125940	1006959
3335	125971	1006868
3336	126002	1006776
3337	126030	1006655
3338	126057	1006536
3339	126089	1006447
3340	126118	1006340
3341	126145	1006223
3342	126178	1006140
3343	126209	1006049
3344	126236	1005931
3345	126266	1005827
3346	126295	1005725
3347	126325	1005620
3348	126357	1005539
3349	126389	1005454
3350	126419	1005359
3351	126452	1005285
3352	126477	1005146
3353	126511	1005077
3354	126539	1004962
3355	126567	1004849
3356	126601	1004775
3357	126628	1004659
3358	126661	1004579
3359	126692	1004487
3360	126721	1004386
3361	126754	1004310
3362	126786	1004226
3363	126816	1004127
3364	126845	1004021
3365	126873	1003906
3366	126901	1003790
3367	126929	1003676
3368	126958	1003572
3369	126988	1003473
3370	127023	1003410
3371	127053	1003318
3372	127083	1003217
3373	127112	1003110
3374	127141	1003003
3375	127171	1002910
3376	127233	1003063
3377	127316	1003382
3378	127373	1003491
3379	127449	1003757
3380	127528	1004046
3381	127588	1004187
3382	127638	1004243
3383	127688	1004302
3384	127753	1004475
3385	127813	1004615
3386	127869	1004722
3387	127922	1004805
3388	127986	1004974
3389	128057	1005196
3390	128119	1005349
3391	128186	1005541
3392	128255	1005743
3393	128312	1005857
3394	128372	1005991
3395	128429	1006108
3396	128484	1006207
3397	128536	1006276
3398	128585	1006329
3399	128639	1006412
3400	128696	1006523
3401	128751	1006623
3402	128805	1006713
3403	128864	1006840
3404	128927	1006995
3405	128984	1007108
3406	129048	1007272
3407	129113	1007449
3408	129182	1007657
3409	129254	1007879
3410	129310	1007986
3411	129378	1008178
3412	129440	1008331
3413	129494	1008420
3414	129550	1008520
3415	129615	1008691
3416	129677	1008842
3417	129734	1008954
3418	129770	1008900
3419	129822	1008974
3420	129870	1009010
3421	129915	1009027
3422	129981	1009204
3423	130051	1009422
3424	130114	1009574
3425	130171	1009685
3426	130245	1009925
3427	130323	1010197
3428	130388	1010371
3429	130440	1010434
3430	130488	1010481
3431	130540	1010546
3432	130577	1010501
3433	130643	1010678
3434	130696	1010757
3435	130752	1010857
3436	130818	1011038
3437	130886	1011228
3438	130950	1011395
3439	131008	1011506
3440	131071	1011660
3441	131127	1011763
3442	131181	1011846
3443	131232	1011909
3444	131291	1012033
3445	131351	1012162
3446	131413	1012306
3447	131482	1012507
3448	131548	1012681
3449	131613	1012852
3450	131673	1012984
3451	131729	1013077
3452	131773	1013085
3453	131821	1013128
3454	131867	1013145
3455	131913	1013172
3456	131950	1013118
3457	131989	1013092
3458	132011	1012927
3459	132065	1013011
3460	132140	1013254
3461	132194	1013338
3462	132253	1013457
3463	132300	1013486
3464	132360	1013618
3465	132410	1013667
3466	132465	1013761
3467	132526	1013892
3468	132587	1014035
3469	132648	1014169
3470	132702	1014251
3471	132761	1014373
3472	132798	1014323
3473	132852	1014409
3474	132910	1014514
3475	132976	1014694
3476	133026	1014740
3477	133082	1014842
3478	133149	1015019
3479	133215	1015191
3480	133276	1015325
3481	133336	1015457
3482	133392	1015550
3483	133439	1015577
3484	133486	1015610
3485	133534	1015646
3486	133597	1015794
3487	133660	1015942
3488	133686	1015810
3489	133737	1015865
3490	133799	1016006
3491	133862	1016158
3492	133923	1016290
3493	133979	1016389
3494	134040	1016523
3495	134093	1016595
3496	134159	1016764
3497	134218	1016886
3498	134267	1016928
3499	134318	1016981
3500	134372	1017059
3501	134420	1017094
3502	134461	1017080
3503	134507	1017096
3504	134562	1017182
3505	134635	1017408
3506	134693	1017515
3507	134745	1017578
3508	134802	1017685
3509	134881	1017950
3510	134931	1018001
3511	134977	1018023
3512	135034	1018123
3513	135090	1018213
3514	135153	1018364
3515	135227	1018593
3516	135290	1018740
3517	135352	1018879
3518	135412	1018999
3519	135480	1019184
3520	135548	1019363
3521	135611	1019515
3522	135701	1019858
3523	135766	1020020
3524	135834	1020201
3525	135899	1020362
3526	135970	1020568
3527	136029	1020685
3528	136086	1020782
3529	136153	1020956
3530	136209	1021052
3531	136265	1021139
3532	136323	1021249
3533	136371	1021281
3534	136432	1021412
3535	136491	1021521
3536	136548	1021621
3537	136609	1021751
3538	136671	1021890
3539	136735	1022039
3540	136792	1022139
3541	136857	1022297
3542	136916	1022411
3543	136975	1022520
3544	137039	1022670
3545	137107	1022856
3546	137167	1022974
3547	137228	1023101
3548	137289	1023233
3549	137348	1023346
3550	137418	1023541
3551	137480	1023675
3552	137543	1023811
3553	137611	1023996
3554	137669	1024098
3555	137721	1024157
3556	137757	1024101
3557	137818	1024222
3558	137885	1024397
3559	137953	1024575
3560	138018	1024728
3561	138076	1024833
3562	138139	1024979
3563	138205	1025143
3564	138267	1025270
3565	138320	1025337
3566	138365	1025348
3567	138426	1025476
3568	138493	1025642
3569	138560	1025811
3570	138627	1025986
3571	138691	1026132
3572	138749	1026235
3573	138810	1026357
3574	138874	1026506
3575	138944	1026694
3576	139011	1026866
3577	139073	1027000
3578	139129	1027086
3579	139191	1027216
3580	139252	1027344
3581	139324	1027546
3582	139377	1027616
3583	139439	1027743
3584	139503	1027890
3585	139564	1028010
3586	139624	1028130
3587	139682	1028230
3588	139732	1028271
3589	139771	1028237
3590	139814	1028227
3591	139856	1028210
3592	139901	1028213
3593	139944	1028207
3594	139989	1028212
3595	140035	1028228
3596	140078	1028215
3597	140115	1028160
3598	140154	1028121
3599	140200	1028137
3600	140239	1028100
3601	140280	1028078
3602	140325	1028082
3603	140367	1028061
3604	140401	1027991
3605	140434	1027904
3606	140468	1027828
3607	140508	1027797
3608	140541	1027718
3609	140570	1027608
3610	140600	1027503
3611	140632	1027409
3612	140661	1027301
3613	140691	1027195
3614	140704	1026971
3615	140737	1026882
3616	140770	1026805
3617	140799	1026692
3618	140827	1026574
3619	140858	1026479
3620	140887	1026369
3621	140919	1026275
3622	140948	1026167
3623	140982	1026087
3624	141015	1026010
3625	141049	1025935
3626	141077	1025815
3627	141108	1025717
3628	141139	1025625
3629	141169	1025517
3630	141200	1025427
3631	141230	1025322
3632	141261	1025225
3633	141291	1025124
3634	141321	1025019
3635	141353	1024929
3636	141384	1024831
3637	141415	1024738
3638	141447	1024650
3639	141480	1024566
3640	141510	1024464
3641	141539	1024357
3642	141572	1024271
3643	141588	1024072
3644	141618	1023968
3645	141652	1023888
3646	141682	1023786
3647	141712	1023685
3648	141742	1023586
3649	141777	1023519
3650	141808	1023419
3651	141840	1023335
3652	141872	1023245
3653	141901	1023133
3654	141931	1023031
3655	141963	1022944
3656	141992	1022837
3657	142024	1022748
3658	142049	1022610
3659	142079	1022503
3660	142113	1022430
3661	142142	1022323
3662	142171	1022215
3663	142203	1022128
3664	142216	1021901
3665	142242	1021774
3666	142269	1021646
3667	142281	1021418
3668	142311	1021315
3669	142338	1021191
3670	142369	1021093
3671	142398	1020987
3672	142429	1020894
3673	142454	1020754
3674	142485	1020658
3675	142515	1020562
3676	142545	1020457
3677	142573	1020343
3678	142604	1020247
3679	142634	1020143
3680	142663	1020040
3681	142692	1019928
3682	142721	1019821
3683	142751	1019717
3684	142762	1019484
3685	142787	1019349
3686	142819	1019259
3687	142848	1019153
3688	142873	1019015
3689	142906	1018936
3690	142941	1018872
3691	142969	1018754
3692	143000	1018657
3693	143031	1018568
3694	143064	1018486
3695	143092	1018370
3696	143123	1018277
3697	143151	1018165
3698	143181	1018063
3699	143213	1017979
3700	143242	1017871
3701	143276	1017794
3702	143306	1017699
3703	143335	1017591
3704	143368	1017509
3705	143398	1017409
3706	143429	1017317
3707	143463	1017244
3708	143497	1017169
3709	143529	1017088
3710	143556	1016966
3711	143587	1016868
3712	143619	1016785
3713	143652	1016708
3714	143680	1016590
3715	143709	1016483
3716	143740	1016395
3717	143774	1016319
3718	143804	1016223
3719	143837	1016140
3720	143868	1016052
3721	143896	1015938
3722	143927	1015840
3723	143958	1015746
3724	143985	1015629
3725	144017	1015544
3726	144046	1015437
3727	144077	1015347
3728	144108	1015254
3729	144138	1015152
3730	144171	1015074
3731	144201	1014975
3732	144231	1014874
3733	144260	1014765
3734	144290	1014667
3735	144322	1014582
3736	144354	1014496
3737	144385	1014407
3738	144414	1014301
3739	144445	1014210
3740	144476	1014113
3741	144511	1014055
3742	144542	1013958
3743	144571	1013857
3744	144601	1013753
3745	144632	1013664
3746	144660	1013551
3747	144689	1013446
3748	144720	1013352
3749	144756	1013294
3750	144789	1013215
3751	144819	1013117
3752	144847	1013009
3753	144878	1012912
3754	144908	1012813
3755	144937	1012711
3756	144969	1012624
3757	145000	1012534
3758	145031	1012443
3759	145063	1012356
3760	145094	1012264
3761	145126	1012185
3762	145155	1012079
3763	145185	1011976
3764	145215	1011881
3765	145245	1011783
3766	145276	1011688
3767	145307	1011598
3768	145338	1011511
3769	145367	1011401
3770	145396	1011296
3771	145427	1011205
3772	145456	1011102
3773	145484	1010992
3774	145511	1010871
3775	145540	1010767
3776	145566	1010642
3777	145596	1010544
3778	145627	1010451
3779	145660	1010375
3780	145690	1010279
3781	145722	1010194
3782	145754	1010106
3783	145784	1010008
3784	145817	1009936
3785	145829	1009709
3786	145855	1009589
3787	145884	1009482
3788	145916	1009398
3789	145945	1009296
3790	145978	1009220
3791	146009	1009131
3792	146040	1009037
3793	146072	1008952
3794	146100	1008841
3795	146131	1008755
3796	146158	1008638
3797	146188	1008536
3798	146217	1008436
3799	146247	1008338
3800	146277	1008243
3801	146306	1008135
3802	146334	1008028
3803	146366	1007945
3804	146397	1007854
3805	146429	1007773
3806	146460	1007679
3807	146492	1007595
3808	146521	1007492
3809	146553	1007410
3810	146584	1007321
3811	146616	1007237
3812	146649	1007165
3813	146680	1007073
3814	146713	1006993
3815	146741	1006887
3816	146774	1006809
3817	146808	1006741
3818	146839	1006653
3819	146870	1006562
3820	146899	1006456
3821	146927	1006348
3822	146958	1006260
3823	146987	1006157
3824	147017	1006060
3825	147048	1005973
3826	147082	1005904
3827	147113	1005812
3828	147142	1005713
3829	147173	1005620
3830	147205	1005539
3831	147235	1005445
3832	147265	1005346
3833	147293	1005236
3834	147320	1005121
3835	147350	1005022
3836	147377	1004909
3837	147408	1004823
3838	147440	1004739
3839	147472	1004659
3840	147503	1004564
3841	147578	1004778
3842	147609	1004687
3843	147638	1004584
3844	147668	1004493
3845	147698	1004398
3846	147715	1004212
3847	147743	1004100
3848	147776	1004027
3849	147808	1003947
3850	147838	1003852
3851	147867	1003748
3852	147897	1003650
3853	147929	1003570
3854	147957	1003463
3855	147988	1003372
3856	148019	1003289
3857	148051	1003204
3858	148077	1003080
3859	148105	1002973
3860	148135	1002877
3861	148162	1002766
3862	148193	1002672
3863	148221	1002564
3864	148247	1002447
3865	148278	1002355
3866	148305	1002243
3867	148335	1002147
3868	148344	1001910
3869	148351	1001657
3870	148376	1001532
3871	148407	1001444
3872	148438	1001356
3873	148447	1001120
3874	148478	1001032
3875	148512	1000962
3876	148540	1000855
3877	148570	1000761
3878	148597	1000645
3879	148626	1000548
3880	148656	1000453
3881	148685	1000349
3882	148717	1000273
3883	148748	1000187
3884	148780	1000101
3885	148810	1000008
3886	148840	999914
3887	148867	999800
3888	148895	999694
3889	148925	999601
3890	148957	999520
3891	148988	999434
3892	149018	999341
3893	149047	999236
3894	149075	999128
3895	149106	999042
3896	149137	998958
3897	149168	998872
3898	149200	998792
3899	149230	998699
3900	149262	998618
3901	149294	998534
3902	149327	998461
3903	149359	998384
3904	149393	998316
3905	149425	998238
3906	149457	998155
3907	149489	998075
3908	149522	997999
3909	149555	997926
3910	149589	997865
3911	149620	997773
3912	149653	997703
3913	149685	997621
3914	149715	997531
3915	149749	997462
3916	149828	997699
3917	149906	997920
3918	149978	998106
3919	150049	998290
3920	150130	998537
3921	150211	998776
3922	150258	998796
3923	150309	998845
3924	150361	998899
3925	150421	999004
3926	150490	999168
3927	150537	999186
3928	150596	999285
3929	150660	999419
3930	150728	999577
3931	150805	999798
3932	150869	999925
3933	150922	999985
3934	150976	1000049
3935	151045	1000218
3936	151109	1000350
3937	151165	1000424
3938	151225	1000531
3939	151282	1000613
3940	151340	1000706
3941	151394	1000771
3942	151447	1000831
3943	151493	1000842
3944	151541	1000867
3945	151590	1000896
3946	151655	1001034
3947	151725	1001202
3948	151792	1001354
3949	151850	1001445
3950	151906	1001523
3951	151966	1001627
3952	152026	1001729
3953	152087	1001840
3954	152148	1001950
3955	152210	1002065
3956	152268	1002155
3957	152328	1002259
3958	152393	1002391
3959	152454	1002502
3960	152517	1002624
3961	152583	1002771
3962	152649	1002908
3963	152714	1003047
3964	152757	1003034
3965	152816	1003133
3966	152869	1003189
3967	152927	1003279
3968	152991	1003409
3969	153052	1003515
3970	153102	1003554
3971	153151	1003578
3972	153201	1003620
3973	153262	1003727
3974	153323	1003833
3975	153381	1003922
3976	153439	1004011
3977	153501	1004124
3978	153552	1004171
3979	153616	1004297
3980	153691	1004493
3981	153755	1004621
3982	153825	1004792
3983	153874	1004819
3984	153919	1004821
3985	153974	1004892
3986	154036	1005002
3987	154089	1005060
3988	154153	1005188
3989	154204	1005226
3990	154253	1005257
3991	154297	1005253
3992	154357	1005351
3993	154423	1005493
3994	154474	1005531
3995	154526	1005579
3996	154590	1005708
3997	154663	1005892
3998	154709	1005903
3999	154776	1006045
4000	154836	1006143
4001	154897	1006252
4002	154956	1006344
4003	155016	1006447
4004	155075	1006537
4005	155127	1006587
4006	155176	1006614
4007	155222	1006625
4008	155267	1006624
4009	155314	1006640
4010	155385	1006809
4011	155441	1006884
4012	155498	1006961
4013	155552	1007021
4014	155626	1007208
4015	155700	1007401
4016	155757	1007482
4017	155828	1007646
4018	155885	1007730
4019	155938	1007784
4020	156004	1007919
4021	156063	1008007
4022	156117	1008067
4023	156180	1008189
4024	156249	1008344
4025	156320	1008508
4026	156418	1008855
4027	156467	1008882
4028	156516	1008907
4029	156576	1009002
4030	156642	1009139
4031	156714	1009317
4032	156778	1009438
4033	156839	1009544
4034	156901	1009651
4035	156939	1009608
4036	157006	1009752
4037	157064	1009836
4038	157131	1009973
4039	157187	1010047
4040	157247	1010144
4041	157312	1010268
4042	157374	1010383
4043	157439	1010508
4044	157496	1010587
4045	157556	1010685
4046	157596	1010648
4047	157649	1010701
4048	157717	1010846
4049	157780	1010964
4050	157844	1011087
4051	157913	1011238
4052	157971	1011324
4053	157998	1011206
4054	158061	1011320
4055	158126	1011448
4056	158192	1011580
4057	158260	1011725
4058	158313	1011777
4059	158362	1011802
4060	158409	1011816
4061	158432	1011676
4062	158500	1011819
4063	158558	1011904
4064	158618	1012000
4065	158673	1012060
4066	158736	1012175
4067	158799	1012285
4068	158852	1012337
4069	158918	1012470
4070	158972	1012524
4071	159028	1012599
4072	159087	1012681
4073	159138	1012723
4074	159205	1012856
4075	159270	1012985
4076	159339	1013134
4077	159409	1013291
4078	159466	1013365
4079	159520	1013426
4080	159576	1013493
4081	159595	1013326
4082	159658	1013437
4083	159723	1013565
4084	159792	1013713
4085	159855	1013823
4086	159922	1013966
4087	159983	1014062
4088	160049	1014193
4089	160113	1014314
4090	160178	1014435
4091	160242	1014556
4092	160303	1014657
4093	160367	1014771
4094	160422	1014830
4095	160486	1014953
4096	160553	1015087
4097	160620	1015223
4098	160688	1015369
4099	160750	1015471
4100	160800	1015502
4101	160842	1015478
4102	160887	1015474
4103	160951	1015594
4104	161000	1015618
4105	161054	1015670
4106	161119	1015793
4107	161192	1015964
4108	161282	1016251
4109	161343	1016346
4110	161397	1016401
4111	161452	1016458
4112	161511	1016547
4113	161541	1016449
4114	161599	1016523
4115	161660	1016623
4116	161723	1016733
4117	161784	1016830
4118	161841	1016903
4119	161908	1017039
4120	161950	1017016
4121	162012	1017116
4122	162074	1017219
4123	162138	1017336
4124	162227	1017610
4125	162280	1017656
4126	162337	1017728
4127	162389	1017767
4128	162434	1017761
4129	162446	1017554
4130	162479	1017470
4131	162521	1017452
4132	162556	1017386
4133	162605	1017407
4134	162649	1017397
4135	162700	1017429
4136	162745	1017422
4137	162785	1017387
4138	162822	1017338
4139	162857	1017266
4140	162877	1017110
4141	162916	1017068
4142	162950	1016996
4143	162989	1016953
4144	163027	1016904
4145	163063	1016844
4146	163078	1016656
4147	163108	1016559
4148	163141	1016477
4149	163182	1016449
4150	163216	1016379
4151	163249	1016296
4152	163281	1016213
4153	163313	1016131
4154	163347	1016059
4155	163381	1015987
4156	163413	1015897
4157	163440	1015786
4158	163472	1015700
4159	163503	1015606
4160	163534	1015519
4161	163565	1015429
4162	163595	1015328
4163	163625	1015234
4164	163653	1015124
4165	163663	1014903
4166	163689	1014779
4167	163718	1014678
4168	163749	1014585
4169	163780	1014497
4170	163810	1014401
4171	163842	1014318
4172	163873	1014225
4173	163905	1014138
4174	163936	1014048
4175	163967	1013958
4176	163997	1013861
4177	164027	1013765
4178	164058	1013676
4179	164086	1013566
4180	164116	1013473
4181	164150	1013396
4182	164180	1013306
4183	164211	1013210
4184	164243	1013127
4185	164272	1013027
4186	164302	1012929
4187	164334	1012844
4188	164362	1012739
4189	164391	1012638
4190	164421	1012540
4191	164449	1012429
4192	164480	1012340
4193	164510	1012248
4194	164541	1012155
4195	164573	1012074
4196	164605	1011991
4197	164635	1011894
4198	164664	1011787
4199	164695	1011699
4200	164724	1011598
4201	164753	1011498
4202	164786	1011421
4203	164818	1011337
4204	164848	1011242
4205	164877	1011141
4206	164907	1011043
4207	164937	1010950
4208	164969	1010865
4209	165000	1010774
4210	165029	1010674
4211	165055	1010550
4212	165085	1010459
4213	165110	1010331
4214	165145	1010267
4215	165177	1010184
4216	165216	1010141
4217	165245	1010043
4218	165275	1009946
4219	165304	1009848
4220	165333	1009747
4221	165366	1009666
4222	165399	1009589
4223	165430	1009504
4224	165460	1009408
4225	165490	1009310
4226	165523	1009232
4227	165551	1009130
4228	165583	1009045
4229	165614	1008956
4230	165646	1008871
4231	165675	1008771
4232	165703	1008668
4233	165735	1008580
4234	165762	1008471
4235	165792	1008373
4236	165822	1008279
4237	165850	1008171
4238	165878	1008066
4239	165906	1007962
4240	165940	1007887
4241	165971	1007799
4242	166002	1007714
4243	166033	1007624
4244	166061	1007516
4245	166090	1007416
4246	166120	1007320
4247	166147	1007207
4248	166179	1007128
4249	166208	1007029
4250	166242	1006957
4251	166275	1006882
4252	166308	1006806
4253	166339	1006718
4254	166373	1006644
4255	166403	1006554
4256	166431	1006446
4257	166461	1006355
4258	166490	1006255
4259	166521	1006163
4260	166555	1006094
4261	166585	1006003
4262	166615	1005910
4263	166644	1005807
4264	166676	1005723
4265	166704	1005620
4266	166735	1005531
4267	166764	1005429
4268	166793	1005332
4269	166821	1005226
4270	166850	1005128
4271	166882	1005048
4272	166913	1004957
4273	166942	1004858
4274	166975	1004784
4275	167007	1004698
4276	167038	1004615
4277	167066	1004510
4278	167095	1004408
4279	167126	1004323
4280	167160	1004250
4281	167188	1004147
4282	167216	1004043
4283	167243	1003931
4284	167272	1003832
4285	167301	1003730
4286	167329	1003626
4287	167359	1003534
4288	167393	1003460
4289	167426	1003386
4290	167457	1003301
4291	167490	1003224
4292	167522	1003145
4293	167556	1003075
4294	167590	1003005
4295	167621	1002921
4296	167653	1002841
4297	167683	1002745
4298	167712	1002644
4299	167740	1002543
4300	167771	1002453
4301	167803	1002372
4302	167833	1002281
4303	167863	1002188
4304	167893	1002095
4305	167925	1002015
4306	167955	1001922
4307	167984	1001825
4308	168015	1001736
4309	168047	1001653
4310	168079	1001574
4311	168108	1001477
4312	168139	1001391
4313	168170	1001304
4314	168201	1001217
4315	168227	1001099
4316	168257	1001011
4317	168293	1000949
4318	168322	1000856
4319	168354	1000771
4320	168384	1000680
4321	168413	1000582
4322	168442	1000486
4323	168475	1000411
4324	168508	1000334
4325	168540	1000257
4326	168573	1000182
4327	168604	1000098
4328	168636	1000012
4329	168666	999923
4330	168697	999837
4331	168732	999776
4332	168763	999690
4333	168789	999574
4334	168816	999465
4335	168848	999381
4336	168881	999309
4337	168911	999216
4338	168941	999124
4339	168973	999043
4340	169002	998948
4341	169037	998888
4342	169068	998800
4343	169097	998704
4344	169132	998641
4345	169163	998553
4346	169193	998464
4347	169218	998343
4348	169251	998268
4349	169270	998110
4350	169303	998039
4351	169333	997948
4352	169365	997870
4353	169397	997785
4354	169428	997702
4355	169458	997612
4356	169487	997511
4357	169514	997403
4358	169544	997310
4359	169573	997216
4360	169605	997139
4361	169633	997036
4362	169662	996937
4363	169697	996873
4364	169720	996741
4365	169759	996705
4366	169787	996603
4367	169814	996491
4368	169840	996380
4369	169872	996297
4370	169902	996206
4371	169931	996114
4372	169961	996022
4373	169991	995932
4374	170019	995828
4375	170049	995739
4376	170082	995662
4377	170113	995581
4378	170143	995488
4379	170170	995382
4380	170202	995299
