iter	MultiClass
12891	0.7820753132
12892	0.7820730425
12893	0.7820558303
12894	0.7820503621
12895	0.7820453866
12896	0.7820358884
12897	0.7820283116
12898	0.7820184036
12899	0.7820074868
12900	0.7820021588
12901	0.7819950805
12902	0.7819794104
12903	0.781967915
12904	0.7819649586
12905	0.7819562228
12906	0.7819509348
12907	0.7819405123
12908	0.7819326323
12909	0.781921075
12910	0.7819025537
12911	0.781889501
12912	0.7818756913
12913	0.781866638
12914	0.781863509
12915	0.7818596211
12916	0.7818455272
12917	0.7818366534
12918	0.7818251242
12919	0.7818206842
12920	0.7818118294
12921	0.7818027746
12922	0.7817894234
12923	0.7817851121
12924	0.7817693628
12925	0.7817623894
12926	0.7817532392
12927	0.7817417183
12928	0.7817285908
12929	0.781714595
12930	0.7817076958
12931	0.7817011503
12932	0.7816957608
12933	0.781683688
12934	0.7816762788
12935	0.7816656457
12936	0.7816590714
12937	0.7816494145
12938	0.7816381762
12939	0.7816250269
12940	0.7816120243
12941	0.7816086969
12942	0.7815953083
12943	0.7815824987
12944	0.781569864
12945	0.781566173
12946	0.781556909
12947	0.7815509012
12948	0.7815443169
12949	0.7815416663
12950	0.7815304327
12951	0.7815252728
12952	0.7815164462
12953	0.7815089147
12954	0.7814974174
12955	0.7814875332
12956	0.7814814335
12957	0.7814754807
12958	0.7814654843
12959	0.7814581107
12960	0.7814535012
12961	0.7814456139
12962	0.7814383804
12963	0.7814318079
12964	0.7814281877
12965	0.7814220512
12966	0.7814122225
12967	0.7814030437
12968	0.7813943322
12969	0.7813880465
12970	0.7813827244
12971	0.7813742856
12972	0.7813567086
12973	0.781350397
12974	0.7813353898
12975	0.7813237011
12976	0.7813136485
12977	0.781301176
12978	0.781288066
12979	0.7812823792
12980	0.7812709323
12981	0.7812618569
12982	0.7812516026
12983	0.7812421357
12984	0.7812289476
12985	0.7812207094
12986	0.7812158848
12987	0.7812043046
12988	0.7811979217
12989	0.781190788
12990	0.7811858744
12991	0.7811795498
12992	0.7811771593
12993	0.7811654456
12994	0.7811603826
12995	0.7811543019
12996	0.7811503226
12997	0.7811410459
12998	0.7811301994
12999	0.7811240941
13000	0.7811179335
13001	0.7811117326
13002	0.781105697
13003	0.7811012907
13004	0.7810871354
13005	0.7810838019
13006	0.781076096
13007	0.7810668041
13008	0.781060847
13009	0.7810509208
13010	0.7810476066
13011	0.7810424811
13012	0.7810293243
13013	0.781014825
13014	0.7810072781
13015	0.7809990576
13016	0.7809893462
13017	0.7809789809
13018	0.7809733353
13019	0.7809596847
13020	0.7809518332
13021	0.7809415798
13022	0.7809244078
13023	0.7809185728
13024	0.7809132211
13025	0.7809073395
13026	0.7809038575
13027	0.7808887486
13028	0.7808787499
13029	0.7808736972
13030	0.7808659574
13031	0.7808633552
13032	0.7808520871
13033	0.7808466225
13034	0.7808371295
13035	0.7808276746
13036	0.7808200706
13037	0.780803632
13038	0.7807974344
13039	0.7807913585
13040	0.7807841166
13041	0.7807805489
13042	0.7807680189
13043	0.7807560948
13044	0.7807442249
13045	0.7807354442
13046	0.7807284966
13047	0.7807189284
13048	0.780713744
13049	0.7807099642
13050	0.7807087295
13051	0.7807021898
13052	0.7806961039
13053	0.7806903706
13054	0.7806775128
13055	0.780674317
13056	0.7806679822
13057	0.7806582699
13058	0.7806543934
13059	0.7806456106
13060	0.7806367233
13061	0.7806247273
13062	0.7806222408
13063	0.7806156624
13064	0.7806016863
13065	0.7805987431
13066	0.7805932021
13067	0.7805869522
13068	0.7805738083
13069	0.7805689702
13070	0.7805653135
13071	0.7805452963
13072	0.7805383107
13073	0.7805314578
13074	0.7805235264
13075	0.7805168204
13076	0.7805077179
13077	0.7804948436
13078	0.7804859584
13079	0.7804836826
13080	0.7804702339
13081	0.7804631407
13082	0.7804482205
13083	0.7804438349
13084	0.7804365154
13085	0.7804307899
13086	0.7804189542
13087	0.7804122863
13088	0.7804051675
13089	0.7804021368
13090	0.7803915205
13091	0.780386098
13092	0.7803814486
13093	0.7803777539
13094	0.7803699157
13095	0.7803676094
13096	0.7803601257
13097	0.7803486373
13098	0.7803434258
13099	0.780332223
13100	0.7803266245
13101	0.7803136378
13102	0.780298282
13103	0.780290556
13104	0.7802811713
13105	0.7802777356
13106	0.7802679983
13107	0.7802552662
13108	0.7802411852
13109	0.780237429
13110	0.7802330125
13111	0.7802298353
13112	0.7802245314
13113	0.7802165363
13114	0.7802039582
13115	0.7801965963
13116	0.7801871194
13117	0.7801804887
13118	0.7801737257
13119	0.780163658
13120	0.7801586741
13121	0.7801502992
13122	0.7801430399
13123	0.7801372323
13124	0.78012627
13125	0.7801179254
13126	0.7801112467
13127	0.7801065205
13128	0.7800914374
13129	0.7800860488
13130	0.780076937
13131	0.7800706722
13132	0.7800662579
13133	0.7800611238
13134	0.7800417369
13135	0.7800342994
13136	0.7800279114
13137	0.7800153525
13138	0.7800041453
13139	0.7799973023
13140	0.7799907521
13141	0.7799862905
13142	0.7799799439
13143	0.7799701455
13144	0.7799633263
13145	0.7799571608
13146	0.7799441434
13147	0.7799374737
13148	0.7799274346
13149	0.7799178739
13150	0.7799088803
13151	0.7799020856
13152	0.7798938956
13153	0.7798889884
13154	0.7798740591
13155	0.7798687103
13156	0.7798649049
13157	0.7798580907
13158	0.779844999
13159	0.7798285682
13160	0.7798194374
13161	0.7798111276
13162	0.779798784
13163	0.7797886729
13164	0.7797769257
13165	0.7797698908
13166	0.7797597232
13167	0.7797521953
13168	0.7797424591
13169	0.779739412
13170	0.7797269945
13171	0.7797233126
13172	0.7797110092
13173	0.7797022149
13174	0.779690378
13175	0.7796837711
13176	0.7796760568
13177	0.7796711837
13178	0.7796688604
13179	0.7796619997
13180	0.7796586764
13181	0.7796505771
13182	0.7796473533
13183	0.7796415581
13184	0.7796315804
13185	0.7796256812
13186	0.779618459
13187	0.7796047377
13188	0.779598294
13189	0.7795940505
13190	0.7795753217
13191	0.779570354
13192	0.7795572413
13193	0.7795481502
13194	0.7795409404
13195	0.7795299039
13196	0.7795072328
13197	0.7794983928
13198	0.7794893561
13199	0.7794811346
13200	0.7794759473
13201	0.7794673274
13202	0.7794564154
13203	0.7794535798
13204	0.7794419232
13205	0.7794389812
13206	0.7794332159
13207	0.7794259461
13208	0.7794173124
13209	0.7794063408
13210	0.7794030741
13211	0.779395759
13212	0.7793869883
13213	0.7793731458
13214	0.779366694
13215	0.7793556704
13216	0.7793440252
13217	0.7793392643
13218	0.7793251907
13219	0.7793088216
13220	0.7793015496
13221	0.7792969455
13222	0.7792838444
13223	0.7792796271
13224	0.7792710547
13225	0.7792684583
13226	0.7792640167
13227	0.7792628388
13228	0.7792481899
13229	0.779244994
13230	0.7792392445
13231	0.7792260139
13232	0.7792207026
13233	0.7792126576
13234	0.7792050757
13235	0.7791959825
13236	0.7791864235
13237	0.7791763967
13238	0.7791707592
13239	0.779158086
13240	0.7791527069
13241	0.7791434309
13242	0.779136841
13243	0.7791325479
13244	0.779116836
13245	0.7791126768
13246	0.7791040752
13247	0.7790984149
13248	0.7790970716
13249	0.7790887985
13250	0.7790834233
13251	0.7790735156
13252	0.7790669543
13253	0.7790579632
13254	0.7790514108
13255	0.7790453336
13256	0.7790386017
13257	0.7790245027
13258	0.7790182161
13259	0.7790085932
13260	0.7790028305
13261	0.778994683
13262	0.7789870692
13263	0.778977319
13264	0.7789639735
13265	0.7789507753
13266	0.7789384648
13267	0.7789362856
13268	0.778930672
13269	0.7789254316
13270	0.7789183108
13271	0.7789069532
13272	0.7789046463
13273	0.7788938223
13274	0.7788845951
13275	0.7788741319
13276	0.7788628643
13277	0.7788578726
13278	0.7788534471
13279	0.7788444679
13280	0.7788374353
13281	0.7788264696
13282	0.778816017
13283	0.7788085559
13284	0.7788050055
13285	0.7787935122
13286	0.7787824474
13287	0.7787712481
13288	0.7787669908
13289	0.7787627358
13290	0.7787561327
13291	0.7787534907
13292	0.7787454238
13293	0.7787378456
13294	0.7787270908
13295	0.7787200806
13296	0.7787105665
13297	0.7787006284
13298	0.7786868042
13299	0.7786794305
13300	0.7786675692
13301	0.7786567334
13302	0.7786497093
13303	0.7786390397
13304	0.7786263842
13305	0.778621959
13306	0.7786128138
13307	0.7786089378
13308	0.7785990361
13309	0.7785900811
13310	0.77858684
13311	0.7785784637
13312	0.7785614738
13313	0.778550467
13314	0.7785444695
13315	0.7785380619
13316	0.7785181973
13317	0.7785136297
13318	0.7785090159
13319	0.7784967645
13320	0.7784892561
13321	0.7784811733
13322	0.7784704722
13323	0.7784629935
13324	0.7784561403
13325	0.7784501504
13326	0.7784429371
13327	0.7784389696
13328	0.7784289573
13329	0.7784245756
13330	0.7784193477
13331	0.7784105745
13332	0.7784046652
13333	0.7783933898
13334	0.7783791492
13335	0.778372563
13336	0.77836622
13337	0.7783591762
13338	0.7783535193
13339	0.7783437854
13340	0.7783315209
13341	0.7783266588
13342	0.7783213342
13343	0.7783134563
13344	0.778298979
13345	0.7782914977
13346	0.7782780152
13347	0.7782706624
13348	0.7782607567
13349	0.778255444
13350	0.7782433326
13351	0.7782388948
13352	0.7782335437
13353	0.7782217449
13354	0.7782137288
13355	0.7782042126
13356	0.7781905702
13357	0.7781843447
13358	0.7781796284
13359	0.7781700227
13360	0.7781633004
13361	0.7781489747
13362	0.7781405809
13363	0.7781283928
13364	0.7781235231
13365	0.7781158271
13366	0.7781097799
13367	0.7781026638
13368	0.7780858917
13369	0.7780792274
13370	0.7780736098
13371	0.7780596875
13372	0.7780513702
13373	0.7780436844
13374	0.7780392909
13375	0.7780279961
13376	0.7780173967
13377	0.7780054751
13378	0.7780002706
13379	0.77799588
13380	0.7779866115
13381	0.7779785643
13382	0.777965465
13383	0.7779607525
13384	0.7779446511
13385	0.7779399613
13386	0.7779365875
13387	0.7779289602
13388	0.777923949
13389	0.777920212
13390	0.7779138454
13391	0.7779084503
13392	0.7779001603
13393	0.7778915049
13394	0.7778846407
13395	0.7778719145
13396	0.7778656193
13397	0.7778605824
13398	0.7778484628
13399	0.7778382998
13400	0.7778288386
13401	0.7778198281
13402	0.77781637
13403	0.7778083365
13404	0.7778040372
13405	0.7777977171
13406	0.7777894673
13407	0.7777756759
13408	0.7777701307
13409	0.777762225
13410	0.777752708
13411	0.7777438302
13412	0.7777334665
13413	0.7777313036
13414	0.7777271148
13415	0.7777158421
13416	0.7777070472
13417	0.7776955344
13418	0.7776890296
13419	0.777683498
13420	0.7776785733
13421	0.7776626266
13422	0.7776513524
13423	0.7776451772
13424	0.7776367799
13425	0.7776343924
13426	0.777631296
13427	0.7776233789
13428	0.7776172853
13429	0.7776131375
13430	0.7776096967
13431	0.7776046075
13432	0.7776022066
13433	0.7775937082
13434	0.7775907009
13435	0.7775807947
13436	0.7775678711
13437	0.7775619311
13438	0.7775560809
13439	0.7775533094
13440	0.7775425381
13441	0.7775411391
13442	0.7775295297
13443	0.7775167253
13444	0.7775085388
13445	0.7774997874
13446	0.7774945411
13447	0.7774912281
13448	0.7774849374
13449	0.7774766652
13450	0.7774666803
13451	0.7774639454
13452	0.7774556259
13453	0.7774457534
13454	0.7774404947
13455	0.7774241858
13456	0.7774168565
13457	0.7774009172
13458	0.7773967551
13459	0.7773871042
13460	0.7773762851
13461	0.7773642213
13462	0.7773548341
13463	0.7773495513
13464	0.7773354757
13465	0.7773231854
13466	0.7773180334
13467	0.7773125029
13468	0.7773028847
13469	0.7773014925
13470	0.7772953067
13471	0.7772866301
13472	0.7772756434
13473	0.7772718083
13474	0.7772684204
13475	0.7772616565
13476	0.777255136
13477	0.7772427175
13478	0.7772315588
13479	0.7772287389
13480	0.7772170137
13481	0.7772127128
13482	0.7772111395
13483	0.7772019292
13484	0.7771909911
13485	0.777185844
13486	0.7771800643
13487	0.7771746568
13488	0.7771701746
13489	0.7771603214
13490	0.7771511167
13491	0.7771443377
13492	0.7771331477
13493	0.7771246385
13494	0.7771205701
13495	0.7771193915
13496	0.7771128344
13497	0.7771086815
13498	0.7771028856
13499	0.7770941471
13500	0.7770896933
13501	0.7770795086
13502	0.7770733033
13503	0.7770660326
13504	0.7770623364
13505	0.7770584337
13506	0.7770410887
13507	0.7770378246
13508	0.7770322147
13509	0.7770276116
13510	0.7770197373
13511	0.7770096181
13512	0.7770039832
13513	0.7769967047
13514	0.7769888643
13515	0.7769787496
13516	0.7769722959
13517	0.7769642437
13518	0.7769578607
13519	0.7769504626
13520	0.7769419244
13521	0.7769396205
13522	0.7769313113
13523	0.7769257167
13524	0.7769215751
13525	0.7769157482
13526	0.7769103726
13527	0.7769041082
13528	0.7768917009
13529	0.7768848952
13530	0.7768690612
13531	0.7768673033
13532	0.7768622633
13533	0.7768556369
13534	0.7768490116
13535	0.7768423627
13536	0.7768368161
13537	0.77682741
13538	0.7768195298
13539	0.7768087743
13540	0.776792485
13541	0.776787086
13542	0.7767758343
13543	0.7767674212
13544	0.7767602086
13545	0.776753606
13546	0.7767436612
13547	0.7767377018
13548	0.7767319624
13549	0.7767217714
13550	0.7767180512
13551	0.7767025151
13552	0.7766952104
13553	0.7766858109
13554	0.7766728264
13555	0.7766568605
13556	0.7766502415
13557	0.7766425783
13558	0.7766366975
13559	0.7766240259
13560	0.7766126455
13561	0.7766089043
13562	0.7766040557
13563	0.7765891412
13564	0.7765828675
13565	0.7765784989
13566	0.776575779
13567	0.7765665749
13568	0.7765551016
13569	0.776548699
13570	0.7765417997
13571	0.776526194
13572	0.7765240382
13573	0.7765152925
13574	0.7765074684
13575	0.7764971018
13576	0.7764846819
13577	0.7764786762
13578	0.7764768493
13579	0.7764692547
13580	0.7764591589
13581	0.7764515887
13582	0.7764413979
13583	0.7764314037
13584	0.7764291893
13585	0.7764227322
13586	0.7764149614
13587	0.7764041759
13588	0.7763990911
13589	0.776390134
13590	0.7763823004
13591	0.7763757874
13592	0.7763671091
13593	0.7763576082
13594	0.7763493647
13595	0.776346033
13596	0.776335108
13597	0.7763300381
13598	0.7763243126
13599	0.7763145586
13600	0.7762951143
13601	0.7762855469
13602	0.7762827461
13603	0.7762805538
13604	0.7762685494
13605	0.7762648269
13606	0.7762594633
13607	0.7762554338
13608	0.7762489246
13609	0.7762380423
13610	0.7762292606
13611	0.7762169208
13612	0.7762136438
13613	0.7762017311
13614	0.7761970655
13615	0.7761924604
13616	0.7761847522
13617	0.7761793162
13618	0.7761744851
13619	0.7761684605
13620	0.7761615185
13621	0.7761489623
13622	0.7761420653
13623	0.7761368972
13624	0.7761220293
13625	0.7761139836
13626	0.7761007213
13627	0.7760907644
13628	0.7760828345
13629	0.7760725953
13630	0.7760636149
13631	0.7760595713
13632	0.7760492433
13633	0.7760386244
13634	0.7760318978
13635	0.7760259854
13636	0.7760187471
13637	0.7760111139
13638	0.7760071261
13639	0.7759865414
13640	0.7759772616
13641	0.7759723579
13642	0.7759698914
13643	0.7759626349
13644	0.775955364
13645	0.7759416905
13646	0.7759364599
13647	0.7759257736
13648	0.7759205026
13649	0.7759156068
13650	0.7759116759
13651	0.7759019312
13652	0.7758970118
13653	0.7758902095
13654	0.7758811329
13655	0.7758764178
13656	0.7758667618
13657	0.7758613219
13658	0.7758597203
13659	0.7758564761
13660	0.7758533705
13661	0.7758511433
13662	0.7758418134
13663	0.7758342715
13664	0.7758237863
13665	0.7758145086
13666	0.775805557
13667	0.7757957114
13668	0.7757934192
13669	0.7757833602
13670	0.7757715774
13671	0.7757603692
13672	0.7757527879
13673	0.7757439591
13674	0.7757407778
13675	0.7757341573
13676	0.7757287875
13677	0.7757222019
13678	0.7757122838
13679	0.7757038298
13680	0.7756931173
13681	0.7756909465
13682	0.7756857849
13683	0.7756814158
13684	0.7756722707
13685	0.7756665032
13686	0.7756603752
13687	0.7756562747
13688	0.7756496082
13689	0.7756425882
13690	0.7756382901
13691	0.7756282579
13692	0.7756201416
13693	0.7756150636
13694	0.775603255
13695	0.7755963847
13696	0.7755919837
13697	0.7755881913
13698	0.7755832714
13699	0.7755795727
13700	0.7755726906
13701	0.7755681058
13702	0.7755523046
13703	0.7755437481
13704	0.7755306874
13705	0.7755235084
13706	0.7755164208
13707	0.7755073401
13708	0.7754996261
13709	0.7754938323
13710	0.7754884564
13711	0.7754832499
13712	0.7754760309
13713	0.7754702108
13714	0.7754544105
13715	0.7754465438
13716	0.7754414567
13717	0.7754373933
13718	0.7754281285
13719	0.7754136992
13720	0.7754074878
13721	0.7753986239
13722	0.7753942123
13723	0.7753822274
13724	0.775376306
13725	0.7753649668
13726	0.7753550106
13727	0.7753442095
13728	0.7753396151
13729	0.7753315902
13730	0.7753278667
13731	0.7753206138
13732	0.7753111742
13733	0.7753042586
13734	0.7752917496
13735	0.7752861197
13736	0.7752762219
13737	0.7752690549
13738	0.7752665053
13739	0.7752590758
13740	0.7752538354
13741	0.7752488959
13742	0.7752438126
13743	0.7752329159
13744	0.7752186228
13745	0.7752106041
13746	0.7752020252
13747	0.7751942101
13748	0.7751870401
13749	0.7751815638
13750	0.7751634731
13751	0.7751539587
13752	0.7751485973
13753	0.7751355257
13754	0.7751285966
13755	0.7751213257
13756	0.7751156965
13757	0.7751077527
13758	0.775097591
13759	0.7750830504
13760	0.7750766345
13761	0.7750688212
13762	0.7750644897
13763	0.7750560368
13764	0.7750496788
13765	0.775039306
13766	0.775028571
13767	0.7750227524
13768	0.7750186434
13769	0.7750114787
13770	0.7750050851
13771	0.7749972276
13772	0.7749915948
13773	0.7749836189
13774	0.7749782567
13775	0.7749632602
13776	0.7749594523
13777	0.7749480498
13778	0.7749353703
13779	0.7749268338
13780	0.7749170992
13781	0.7749097081
13782	0.774905103
13783	0.7748984719
13784	0.7748910929
13785	0.7748834174
13786	0.7748758983
13787	0.7748653016
13788	0.7748632331
13789	0.774855571
13790	0.7748477575
13791	0.7748398419
13792	0.7748354182
13793	0.7748282464
13794	0.7748158545
13795	0.7748086955
13796	0.7748019628
13797	0.774788866
13798	0.7747771093
13799	0.7747747862
13800	0.7747700891
13801	0.7747641381
13802	0.7747594844
13803	0.7747564317
13804	0.7747489607
13805	0.7747463072
13806	0.7747381858
13807	0.7747287452
13808	0.7747211299
13809	0.774717267
13810	0.7747117723
13811	0.7746948663
13812	0.7746858623
13813	0.7746726257
13814	0.7746613134
13815	0.7746543583
13816	0.7746471401
13817	0.7746309198
13818	0.7746266686
13819	0.7746172345
13820	0.7746134303
13821	0.7746065356
13822	0.7746007315
13823	0.774588755
13824	0.7745815027
13825	0.7745696822
13826	0.7745619727
13827	0.7745543627
13828	0.7745462602
13829	0.7745410417
13830	0.7745376097
13831	0.7745289971
13832	0.774518766
13833	0.7745136269
13834	0.7745048598
13835	0.7744993575
13836	0.7744931507
13837	0.7744827226
13838	0.7744749551
13839	0.7744687178
13840	0.7744628836
13841	0.7744522772
13842	0.774444812
13843	0.7744264185
13844	0.7744163451
13845	0.7744067481
13846	0.7744007663
13847	0.7743904958
13848	0.7743865919
13849	0.7743709388
13850	0.774365828
13851	0.7743560261
13852	0.7743477381
13853	0.7743361587
13854	0.7743321471
13855	0.7743250056
13856	0.7743108582
13857	0.7743033321
13858	0.7742962438
13859	0.7742899882
13860	0.7742824096
13861	0.7742757593
13862	0.7742636963
13863	0.7742584424
13864	0.774254533
13865	0.7742445305
13866	0.7742374859
13867	0.7742322382
13868	0.7742245477
13869	0.7742199982
13870	0.7742133262
13871	0.7742092098
13872	0.774202558
13873	0.7741937671
13874	0.7741865087
13875	0.7741847803
13876	0.7741710099
13877	0.7741678099
13878	0.774163057
13879	0.7741537364
13880	0.7741472261
13881	0.7741400854
13882	0.7741342038
13883	0.7741303126
13884	0.7741187458
13885	0.7741139611
13886	0.7741095864
13887	0.7741071308
13888	0.7740933679
13889	0.7740858318
13890	0.7740793081
13891	0.7740748094
13892	0.7740607378
13893	0.7740536778
13894	0.7740479746
13895	0.7740376355
13896	0.7740308032
13897	0.774023377
13898	0.7740138638
13899	0.773997222
13900	0.7739881515
13901	0.7739841971
13902	0.773977905
13903	0.7739689404
13904	0.7739592092
13905	0.7739503175
13906	0.7739420495
13907	0.773930987
13908	0.7739082457
13909	0.7739049087
13910	0.7738998285
13911	0.7738966088
13912	0.7738859148
13913	0.7738824652
13914	0.7738755191
13915	0.7738659698
13916	0.7738615737
13917	0.7738546495
13918	0.7738498558
13919	0.7738454458
13920	0.77383087
13921	0.7738259695
13922	0.7738141819
13923	0.773800677
13924	0.7737935813
13925	0.7737783896
13926	0.7737723303
13927	0.773761335
13928	0.7737551305
13929	0.7737501115
13930	0.773739646
13931	0.7737337938
13932	0.7737274396
13933	0.7737206683
13934	0.773712359
13935	0.7737056495
13936	0.7737001367
13937	0.7736963359
13938	0.7736918138
13939	0.7736833399
13940	0.7736708296
13941	0.7736609193
13942	0.7736578951
13943	0.7736526727
13944	0.7736471031
13945	0.7736404912
13946	0.7736310721
13947	0.7736256381
13948	0.7736187491
13949	0.7736104732
13950	0.773604136
13951	0.7735953608
13952	0.7735921232
13953	0.7735892914
13954	0.7735724169
13955	0.7735672018
13956	0.7735630552
13957	0.773557859
13958	0.7735478675
13959	0.7735331296
13960	0.7735280252
13961	0.7735182025
13962	0.7735158882
13963	0.7735077887
13964	0.7734989996
13965	0.7734953981
13966	0.7734899458
13967	0.7734846246
13968	0.7734736895
13969	0.7734696111
13970	0.7734600215
13971	0.7734471925
13972	0.7734432782
13973	0.7734363819
13974	0.7734291203
13975	0.7734216611
13976	0.7734193103
13977	0.7734130332
13978	0.7734049766
13979	0.7734005907
13980	0.7733898728
13981	0.7733798784
13982	0.7733744696
13983	0.7733678859
13984	0.773357341
13985	0.7733514206
13986	0.7733409238
13987	0.7733292003
13988	0.7733143403
13989	0.7733113315
13990	0.7733099161
13991	0.7733024611
13992	0.7732939627
13993	0.7732896768
13994	0.7732818164
13995	0.7732772601
13996	0.7732691496
13997	0.773264022
13998	0.7732563387
13999	0.7732472529
14000	0.7732319987
14001	0.7732192403
14002	0.7732160464
14003	0.7732072868
14004	0.773200547
14005	0.7731950274
14006	0.7731890131
14007	0.7731837884
14008	0.7731792219
14009	0.7731687355
14010	0.7731633127
14011	0.773156206
14012	0.7731476816
14013	0.7731377777
14014	0.7731272387
14015	0.7731181214
14016	0.7731075622
14017	0.7730947233
14018	0.7730878014
14019	0.7730819783
14020	0.7730777289
14021	0.7730704912
14022	0.7730600774
14023	0.7730564702
14024	0.7730469989
14025	0.7730361535
14026	0.773026101
14027	0.7730233862
14028	0.7730173442
14029	0.7730124825
14030	0.7730031155
14031	0.7729887648
14032	0.7729794617
14033	0.7729729929
14034	0.7729688842
14035	0.7729624455
14036	0.7729597172
14037	0.7729495784
14038	0.7729398174
14039	0.7729356198
14040	0.7729274203
14041	0.7729216659
14042	0.7729157682
14043	0.7729079517
14044	0.772897294
14045	0.7728880242
14046	0.7728848355
14047	0.7728810669
14048	0.7728757413
14049	0.7728692452
14050	0.7728629229
14051	0.7728611962
14052	0.7728526544
14053	0.7728451874
14054	0.7728336564
14055	0.7728265405
14056	0.7728192332
14057	0.7728091549
14058	0.7728043767
14059	0.7727965538
14060	0.7727911067
14061	0.7727806822
14062	0.7727725042
14063	0.772766426
14064	0.7727568664
14065	0.7727524282
14066	0.7727481362
14067	0.7727422754
14068	0.7727367124
14069	0.7727255128
14070	0.772718233
14071	0.7727120687
14072	0.7727053309
14073	0.7726962163
14074	0.7726855635
14075	0.7726768922
14076	0.7726752122
14077	0.7726646646
14078	0.7726623143
14079	0.7726484445
14080	0.7726396926
14081	0.7726321119
14082	0.7726287517
14083	0.7726256237
14084	0.7726171926
14085	0.772613234
14086	0.7726081232
14087	0.7726032969
14088	0.77259512
14089	0.7725862983
14090	0.7725775226
14091	0.7725705442
14092	0.7725649921
14093	0.7725563577
14094	0.7725445886
14095	0.7725388195
14096	0.7725368773
14097	0.7725336129
14098	0.7725289302
14099	0.7725193571
14100	0.7725142245
14101	0.7725049053
14102	0.7724938913
14103	0.77249143
14104	0.7724861918
14105	0.7724749149
14106	0.7724665027
14107	0.772459039
14108	0.7724553363
14109	0.7724516515
14110	0.7724463002
14111	0.7724422893
14112	0.7724363091
14113	0.7724256497
14114	0.7724232606
14115	0.7724169079
14116	0.7724149472
14117	0.7724037927
14118	0.7723891162
14119	0.7723805302
14120	0.7723694553
14121	0.7723656684
14122	0.7723613144
14123	0.7723506854
14124	0.7723427612
14125	0.7723349851
14126	0.7723302849
14127	0.7723225593
14128	0.7723150971
14129	0.7723049367
14130	0.7722899546
14131	0.7722826895
14132	0.7722705595
14133	0.772261594
14134	0.7722515463
14135	0.7722447028
14136	0.7722394752
14137	0.7722296664
14138	0.7722250637
14139	0.7722174582
14140	0.7722105776
14141	0.7722065461
14142	0.7722047262
14143	0.7721948746
14144	0.7721910897
14145	0.7721830601
14146	0.7721788637
14147	0.7721685113
14148	0.7721607309
14149	0.7721530365
14150	0.7721392066
14151	0.7721243583
14152	0.772119659
14153	0.7721074646
14154	0.7720997872
14155	0.7720857451
14156	0.7720769495
14157	0.7720694673
14158	0.7720660878
14159	0.7720585501
14160	0.7720515081
14161	0.7720435781
14162	0.7720338384
14163	0.7720268818
14164	0.7720215461
14165	0.772011602
14166	0.7720058748
14167	0.7720001957
14168	0.7719950177
14169	0.77198886
14170	0.7719795689
14171	0.771975267
14172	0.7719702496
14173	0.7719662086
14174	0.7719599914
14175	0.7719508027
14176	0.7719391771
14177	0.771932858
14178	0.7719248767
14179	0.7719139013
14180	0.7719110378
14181	0.7718982404
14182	0.7718922493
14183	0.7718898769
14184	0.7718872383
14185	0.7718844199
14186	0.7718737846
14187	0.7718669542
14188	0.7718580153
14189	0.7718481594
14190	0.7718403624
14191	0.7718346202
14192	0.7718302974
14193	0.7718245487
14194	0.7718161922
14195	0.7718126426
14196	0.7718032389
14197	0.7717973089
14198	0.7717889363
14199	0.7717827533
14200	0.7717706288
14201	0.7717651936
14202	0.7717559776
14203	0.7717498255
14204	0.7717453046
14205	0.7717384381
14206	0.7717357063
14207	0.7717323656
14208	0.7717277563
14209	0.7717238319
14210	0.7717176379
14211	0.7717095633
14212	0.7716958411
14213	0.771686788
14214	0.7716760877
14215	0.7716664219
14216	0.7716598568
14217	0.7716476258
14218	0.771639255
14219	0.7716333083
14220	0.7716232271
14221	0.7716156989
14222	0.7716082491
14223	0.7716060042
14224	0.7715931692
14225	0.7715801794
14226	0.7715680724
14227	0.7715569161
14228	0.7715456913
14229	0.7715385174
14230	0.7715332334
14231	0.7715228646
14232	0.7715154374
14233	0.7715102125
14234	0.7715039343
14235	0.7714939188
14236	0.7714884735
14237	0.7714823975
14238	0.771469189
14239	0.7714609135
14240	0.7714530339
14241	0.7714458024
14242	0.7714330828
14243	0.7714228718
14244	0.7714196038
14245	0.7714072931
14246	0.7713987519
14247	0.7713924036
14248	0.7713804128
14249	0.7713740836
14250	0.7713700498
14251	0.7713659102
14252	0.7713602322
14253	0.7713550449
14254	0.771351976
14255	0.7713291115
14256	0.7713203914
14257	0.7713158178
14258	0.771306744
14259	0.7713024771
14260	0.7712980482
14261	0.7712875721
14262	0.7712818416
14263	0.7712740727
14264	0.7712605966
14265	0.7712507771
14266	0.7712409243
14267	0.7712311423
14268	0.771226438
14269	0.7712195156
14270	0.771215383
14271	0.7712031411
14272	0.771200212
14273	0.7711893879
14274	0.77117669
14275	0.7711724221
14276	0.7711673978
14277	0.7711585804
14278	0.7711447531
14279	0.77113447
14280	0.7711219507
14281	0.7711096788
14282	0.7711061171
14283	0.7710991219
14284	0.7710949159
14285	0.7710909758
14286	0.7710781378
14287	0.7710719902
14288	0.771062712
14289	0.7710579665
14290	0.7710501698
14291	0.77104617
14292	0.7710355999
14293	0.7710301531
14294	0.7710247917
14295	0.7710116896
14296	0.7710069747
14297	0.7710009957
14298	0.770989165
14299	0.7709833583
14300	0.7709785837
14301	0.7709736016
14302	0.7709692624
